neighborhoodCrimeStatisticsID,neighborhood,ucrDescription,number,Date
20391,Willard - Hay,Rape,1.0,2019-12-01
20392,Willard - Hay,Robbery,2.0,2019-12-01
20393,Windom,Aggravated Assault,1.0,2019-12-01
20395,Windom,Auto Theft,2.0,2019-12-01
20396,Windom,Burglary,2.0,2019-12-01
20398,Windom,Larceny,15.0,2019-12-01
20399,Windom,Rape,1.0,2019-12-01
20400,Windom,Robbery,1.0,2019-12-01
20404,Windom Park,Burglary,3.0,2019-12-01
20406,Windom Park,Larceny,10.0,2019-12-01
20408,Windom Park,Robbery,1.0,2019-12-01
20409,Z_** NOT ASSIGNED **,Aggravated Assault,1.0,2019-12-01
20411,Z_** NOT ASSIGNED **,Auto Theft,1.0,2019-12-01
20414,Z_** NOT ASSIGNED **,Larceny,1.0,2019-12-01
20416,Z_** NOT ASSIGNED **,Robbery,1.0,2019-12-01
20422,Armatage,Larceny,4.0,2020-01-01
20425,Audubon Park,Aggravated Assault,1.0,2020-01-01
20427,Audubon Park,Auto Theft,4.0,2020-01-01
20428,Audubon Park,Burglary,3.0,2020-01-01
20430,Audubon Park,Larceny,2.0,2020-01-01
20431,Audubon Park,Rape,1.0,2020-01-01
20433,Bancroft,Aggravated Assault,1.0,2020-01-01
20435,Bancroft,Auto Theft,1.0,2020-01-01
20438,Bancroft,Larceny,8.0,2020-01-01
20443,Beltrami,Auto Theft,1.0,2020-01-01
20446,Beltrami,Larceny,10.0,2020-01-01
20454,Bottineau,Larceny,9.0,2020-01-01
20457,Bryant,Aggravated Assault,1.0,2020-01-01
20459,Bryant,Auto Theft,3.0,2020-01-01
20460,Bryant,Burglary,1.0,2020-01-01
20462,Bryant,Larceny,5.0,2020-01-01
20467,Bryn - Mawr,Auto Theft,2.0,2020-01-01
20470,Bryn - Mawr,Larceny,6.0,2020-01-01
20473,CARAG,Aggravated Assault,2.0,2020-01-01
20475,CARAG,Auto Theft,9.0,2020-01-01
20476,CARAG,Burglary,5.0,2020-01-01
20478,CARAG,Larceny,22.0,2020-01-01
20479,CARAG,Rape,1.0,2020-01-01
20480,CARAG,Robbery,1.0,2020-01-01
20486,Camden Industrial,Larceny,1.0,2020-01-01
20492,Cedar - Isles - Dean,Burglary,1.0,2020-01-01
20494,Cedar - Isles - Dean,Larceny,8.0,2020-01-01
20496,Cedar - Isles - Dean,Robbery,2.0,2020-01-01
20497,Cedar Riverside,Aggravated Assault,7.0,2020-01-01
20499,Cedar Riverside,Auto Theft,7.0,2020-01-01
20500,Cedar Riverside,Burglary,1.0,2020-01-01
20502,Cedar Riverside,Larceny,10.0,2020-01-01
20503,Cedar Riverside,Rape,4.0,2020-01-01
20504,Cedar Riverside,Robbery,4.0,2020-01-01
20505,Central,Aggravated Assault,2.0,2020-01-01
20507,Central,Auto Theft,4.0,2020-01-01
20508,Central,Burglary,2.0,2020-01-01
20510,Central,Larceny,9.0,2020-01-01
20511,Central,Rape,1.0,2020-01-01
20512,Central,Robbery,2.0,2020-01-01
20513,Cleveland,Aggravated Assault,1.0,2020-01-01
20515,Cleveland,Auto Theft,6.0,2020-01-01
20516,Cleveland,Burglary,1.0,2020-01-01
20518,Cleveland,Larceny,3.0,2020-01-01
20521,Columbia Park,Aggravated Assault,1.0,2020-01-01
20527,Columbia Park,Rape,1.0,2020-01-01
20531,Como,Auto Theft,3.0,2020-01-01
20532,Como,Burglary,3.0,2020-01-01
20534,Como,Larceny,11.0,2020-01-01
20535,Como,Rape,3.0,2020-01-01
20536,Como,Robbery,1.0,2020-01-01
20539,Cooper,Auto Theft,1.0,2020-01-01
20540,Cooper,Burglary,2.0,2020-01-01
20542,Cooper,Larceny,9.0,2020-01-01
20545,Corcoran,Aggravated Assault,1.0,2020-01-01
20547,Corcoran,Auto Theft,7.0,2020-01-01
20548,Corcoran,Burglary,1.0,2020-01-01
20550,Corcoran,Larceny,12.0,2020-01-01
20552,Corcoran,Robbery,1.0,2020-01-01
20555,Diamond Lake,Auto Theft,1.0,2020-01-01
20556,Diamond Lake,Burglary,2.0,2020-01-01
20558,Diamond Lake,Larceny,7.0,2020-01-01
20563,Downtown East,Auto Theft,2.0,2020-01-01
20564,Downtown East,Burglary,1.0,2020-01-01
20566,Downtown East,Larceny,9.0,2020-01-01
20567,Downtown East,Rape,1.0,2020-01-01
20568,Downtown East,Robbery,1.0,2020-01-01
20569,Downtown West,Aggravated Assault,6.0,2020-01-01
20571,Downtown West,Auto Theft,9.0,2020-01-01
20572,Downtown West,Burglary,11.0,2020-01-01
20574,Downtown West,Larceny,156.0,2020-01-01
20575,Downtown West,Rape,2.0,2020-01-01
20576,Downtown West,Robbery,12.0,2020-01-01
20580,ECCO,Burglary,3.0,2020-01-01
20582,ECCO,Larceny,2.0,2020-01-01
20587,East Harriet,Auto Theft,2.0,2020-01-01
20590,East Harriet,Larceny,4.0,2020-01-01
20595,East Isles,Auto Theft,1.0,2020-01-01
20596,East Isles,Burglary,2.0,2020-01-01
20598,East Isles,Larceny,20.0,2020-01-01
20600,East Isles,Robbery,2.0,2020-01-01
20601,East Phillips,Aggravated Assault,6.0,2020-01-01
20602,East Phillips,Arson,1.0,2020-01-01
20603,East Phillips,Auto Theft,11.0,2020-01-01
20604,East Phillips,Burglary,3.0,2020-01-01
20606,East Phillips,Larceny,22.0,2020-01-01
20608,East Phillips,Robbery,2.0,2020-01-01
20609,Elliot Park,Aggravated Assault,8.0,2020-01-01
20610,Elliot Park,Arson,1.0,2020-01-01
20611,Elliot Park,Auto Theft,3.0,2020-01-01
20612,Elliot Park,Burglary,1.0,2020-01-01
20614,Elliot Park,Larceny,30.0,2020-01-01
20619,Ericsson,Auto Theft,2.0,2020-01-01
20620,Ericsson,Burglary,4.0,2020-01-01
20622,Ericsson,Larceny,3.0,2020-01-01
20627,Field,Auto Theft,4.0,2020-01-01
20628,Field,Burglary,1.0,2020-01-01
20632,Field,Robbery,1.0,2020-01-01
20633,Folwell,Aggravated Assault,10.0,2020-01-01
20634,Folwell,Arson,1.0,2020-01-01
20635,Folwell,Auto Theft,11.0,2020-01-01
20636,Folwell,Burglary,5.0,2020-01-01
20638,Folwell,Larceny,6.0,2020-01-01
20639,Folwell,Rape,2.0,2020-01-01
20640,Folwell,Robbery,1.0,2020-01-01
20643,Fulton,Auto Theft,1.0,2020-01-01
20646,Fulton,Larceny,3.0,2020-01-01
20651,Hale,Auto Theft,2.0,2020-01-01
20654,Hale,Larceny,1.0,2020-01-01
20657,Harrison,Aggravated Assault,2.0,2020-01-01
20659,Harrison,Auto Theft,6.0,2020-01-01
20660,Harrison,Burglary,3.0,2020-01-01
20662,Harrison,Larceny,10.0,2020-01-01
20663,Harrison,Rape,2.0,2020-01-01
20664,Harrison,Robbery,1.0,2020-01-01
20665,Hawthorne,Aggravated Assault,12.0,2020-01-01
20667,Hawthorne,Auto Theft,9.0,2020-01-01
20668,Hawthorne,Burglary,5.0,2020-01-01
20670,Hawthorne,Larceny,10.0,2020-01-01
20672,Hawthorne,Robbery,6.0,2020-01-01
20675,Hiawatha,Auto Theft,4.0,2020-01-01
20676,Hiawatha,Burglary,3.0,2020-01-01
20678,Hiawatha,Larceny,20.0,2020-01-01
20679,Hiawatha,Rape,1.0,2020-01-01
20681,Holland,Aggravated Assault,3.0,2020-01-01
20683,Holland,Auto Theft,10.0,2020-01-01
20684,Holland,Burglary,2.0,2020-01-01
20686,Holland,Larceny,10.0,2020-01-01
20688,Holland,Robbery,2.0,2020-01-01
20689,Howe,Aggravated Assault,1.0,2020-01-01
20691,Howe,Auto Theft,3.0,2020-01-01
20692,Howe,Burglary,1.0,2020-01-01
20694,Howe,Larceny,13.0,2020-01-01
20705,Jordan,Aggravated Assault,11.0,2020-01-01
20707,Jordan,Auto Theft,11.0,2020-01-01
20708,Jordan,Burglary,4.0,2020-01-01
20710,Jordan,Larceny,11.0,2020-01-01
20711,Jordan,Rape,1.0,2020-01-01
20712,Jordan,Robbery,3.0,2020-01-01
20713,Keewaydin,Aggravated Assault,2.0,2020-01-01
20715,Keewaydin,Auto Theft,2.0,2020-01-01
20716,Keewaydin,Burglary,1.0,2020-01-01
20718,Keewaydin,Larceny,4.0,2020-01-01
20723,Kenny,Auto Theft,1.0,2020-01-01
20726,Kenny,Larceny,3.0,2020-01-01
20729,Kenwood,Aggravated Assault,1.0,2020-01-01
20731,Kenwood,Auto Theft,1.0,2020-01-01
20732,Kenwood,Burglary,1.0,2020-01-01
20734,Kenwood,Larceny,1.0,2020-01-01
20739,King Field,Auto Theft,9.0,2020-01-01
20740,King Field,Burglary,2.0,2020-01-01
20742,King Field,Larceny,17.0,2020-01-01
20745,Lind - Bohanon,Aggravated Assault,7.0,2020-01-01
20747,Lind - Bohanon,Auto Theft,9.0,2020-01-01
20748,Lind - Bohanon,Burglary,5.0,2020-01-01
20750,Lind - Bohanon,Larceny,9.0,2020-01-01
20751,Lind - Bohanon,Rape,1.0,2020-01-01
20755,Linden Hills,Auto Theft,1.0,2020-01-01
20756,Linden Hills,Burglary,1.0,2020-01-01
20758,Linden Hills,Larceny,4.0,2020-01-01
20763,Logan Park,Auto Theft,1.0,2020-01-01
20764,Logan Park,Burglary,2.0,2020-01-01
20766,Logan Park,Larceny,6.0,2020-01-01
20769,Longfellow,Aggravated Assault,2.0,2020-01-01
20771,Longfellow,Auto Theft,6.0,2020-01-01
20772,Longfellow,Burglary,2.0,2020-01-01
20774,Longfellow,Larceny,26.0,2020-01-01
20775,Longfellow,Rape,1.0,2020-01-01
20776,Longfellow,Robbery,1.0,2020-01-01
20777,Loring Park,Aggravated Assault,7.0,2020-01-01
20779,Loring Park,Auto Theft,5.0,2020-01-01
20780,Loring Park,Burglary,3.0,2020-01-01
20782,Loring Park,Larceny,30.0,2020-01-01
20784,Loring Park,Robbery,1.0,2020-01-01
20790,Lowry Hill,Larceny,7.0,2020-01-01
20792,Lowry Hill,Robbery,1.0,2020-01-01
20795,Lowry Hill East,Auto Theft,2.0,2020-01-01
20796,Lowry Hill East,Burglary,9.0,2020-01-01
20798,Lowry Hill East,Larceny,37.0,2020-01-01
20799,Lowry Hill East,Rape,1.0,2020-01-01
20800,Lowry Hill East,Robbery,5.0,2020-01-01
20801,Lyndale,Aggravated Assault,4.0,2020-01-01
20803,Lyndale,Auto Theft,7.0,2020-01-01
20806,Lyndale,Larceny,15.0,2020-01-01
20814,Lynnhurst,Larceny,1.0,2020-01-01
20816,Lynnhurst,Robbery,1.0,2020-01-01
20817,Marcy Holmes,Aggravated Assault,2.0,2020-01-01
20819,Marcy Holmes,Auto Theft,6.0,2020-01-01
20820,Marcy Holmes,Burglary,6.0,2020-01-01
20822,Marcy Holmes,Larceny,21.0,2020-01-01
20825,Marshall Terrace,Aggravated Assault,1.0,2020-01-01
20827,Marshall Terrace,Auto Theft,1.0,2020-01-01
20828,Marshall Terrace,Burglary,2.0,2020-01-01
20830,Marshall Terrace,Larceny,3.0,2020-01-01
20833,McKinley,Aggravated Assault,1.0,2020-01-01
20835,McKinley,Auto Theft,6.0,2020-01-01
20837,McKinley,Homicide,1.0,2020-01-01
20838,McKinley,Larceny,5.0,2020-01-01
20840,McKinley,Robbery,6.0,2020-01-01
20843,Mid - City Industrial,Auto Theft,1.0,2020-01-01
20846,Mid - City Industrial,Larceny,6.0,2020-01-01
20849,Midtown Phillips,Aggravated Assault,3.0,2020-01-01
20851,Midtown Phillips,Auto Theft,13.0,2020-01-01
20852,Midtown Phillips,Burglary,4.0,2020-01-01
20854,Midtown Phillips,Larceny,14.0,2020-01-01
20856,Midtown Phillips,Robbery,3.0,2020-01-01
20859,Minnehaha,Auto Theft,1.0,2020-01-01
20862,Minnehaha,Larceny,2.0,2020-01-01
20867,Morris Park,Auto Theft,1.0,2020-01-01
20868,Morris Park,Burglary,2.0,2020-01-01
20870,Morris Park,Larceny,4.0,2020-01-01
20873,Near - North,Aggravated Assault,6.0,2020-01-01
20875,Near - North,Auto Theft,25.0,2020-01-01
20876,Near - North,Burglary,2.0,2020-01-01
20877,Near - North,Homicide,1.0,2020-01-01
20878,Near - North,Larceny,22.0,2020-01-01
20879,Near - North,Rape,2.0,2020-01-01
20880,Near - North,Robbery,2.0,2020-01-01
20883,Nicollet Island - East Bank,Auto Theft,2.0,2020-01-01
20884,Nicollet Island - East Bank,Burglary,1.0,2020-01-01
20886,Nicollet Island - East Bank,Larceny,4.0,2020-01-01
20887,Nicollet Island - East Bank,Rape,1.0,2020-01-01
20889,North Loop,Aggravated Assault,2.0,2020-01-01
20891,North Loop,Auto Theft,4.0,2020-01-01
20892,North Loop,Burglary,8.0,2020-01-01
20894,North Loop,Larceny,32.0,2020-01-01
20895,North Loop,Rape,1.0,2020-01-01
20899,Northeast Park,Auto Theft,2.0,2020-01-01
20902,Northeast Park,Larceny,13.0,2020-01-01
20904,Northeast Park,Robbery,1.0,2020-01-01
20905,Northrop,Aggravated Assault,1.0,2020-01-01
20907,Northrop,Auto Theft,4.0,2020-01-01
20910,Northrop,Larceny,8.0,2020-01-01
20916,Page,Burglary,7.0,2020-01-01
20918,Page,Larceny,3.0,2020-01-01
20921,Phillips West,Aggravated Assault,1.0,2020-01-01
20923,Phillips West,Auto Theft,10.0,2020-01-01
20924,Phillips West,Burglary,1.0,2020-01-01
20926,Phillips West,Larceny,10.0,2020-01-01
20928,Phillips West,Robbery,1.0,2020-01-01
20929,Powderhorn Park,Aggravated Assault,2.0,2020-01-01
20931,Powderhorn Park,Auto Theft,14.0,2020-01-01
20932,Powderhorn Park,Burglary,6.0,2020-01-01
20934,Powderhorn Park,Larceny,14.0,2020-01-01
20935,Powderhorn Park,Rape,2.0,2020-01-01
20936,Powderhorn Park,Robbery,1.0,2020-01-01
20937,Prospect Park - East River Road,Aggravated Assault,1.0,2020-01-01
20939,Prospect Park - East River Road,Auto Theft,2.0,2020-01-01
20940,Prospect Park - East River Road,Burglary,4.0,2020-01-01
20942,Prospect Park - East River Road,Larceny,21.0,2020-01-01
20943,Prospect Park - East River Road,Rape,1.0,2020-01-01
20947,Regina,Auto Theft,3.0,2020-01-01
20948,Regina,Burglary,1.0,2020-01-01
20950,Regina,Larceny,2.0,2020-01-01
20953,Seward,Aggravated Assault,2.0,2020-01-01
20955,Seward,Auto Theft,10.0,2020-01-01
20956,Seward,Burglary,3.0,2020-01-01
20958,Seward,Larceny,23.0,2020-01-01
20960,Seward,Robbery,4.0,2020-01-01
20963,Sheridan,Auto Theft,3.0,2020-01-01
20964,Sheridan,Burglary,1.0,2020-01-01
20966,Sheridan,Larceny,11.0,2020-01-01
20968,Sheridan,Robbery,1.0,2020-01-01
20969,Shingle Creek,Aggravated Assault,1.0,2020-01-01
20971,Shingle Creek,Auto Theft,8.0,2020-01-01
20974,Shingle Creek,Larceny,4.0,2020-01-01
20976,Shingle Creek,Robbery,1.0,2020-01-01
20980,St. Anthony East,Burglary,2.0,2020-01-01
20982,St. Anthony East,Larceny,2.0,2020-01-01
20987,St. Anthony West,Auto Theft,2.0,2020-01-01
20988,St. Anthony West,Burglary,1.0,2020-01-01
20990,St. Anthony West,Larceny,7.0,2020-01-01
20993,Standish,Aggravated Assault,2.0,2020-01-01
20995,Standish,Auto Theft,8.0,2020-01-01
20996,Standish,Burglary,3.0,2020-01-01
20998,Standish,Larceny,11.0,2020-01-01
21000,Standish,Robbery,6.0,2020-01-01
21001,Steven's Square - Loring Heights,Aggravated Assault,1.0,2020-01-01
21003,Steven's Square - Loring Heights,Auto Theft,6.0,2020-01-01
21004,Steven's Square - Loring Heights,Burglary,1.0,2020-01-01
21006,Steven's Square - Loring Heights,Larceny,17.0,2020-01-01
21008,Steven's Square - Loring Heights,Robbery,1.0,2020-01-01
21011,Sumner - Glenwood,Auto Theft,2.0,2020-01-01
21014,Sumner - Glenwood,Larceny,2.0,2020-01-01
21017,Tangletown,Aggravated Assault,1.0,2020-01-01
21019,Tangletown,Auto Theft,3.0,2020-01-01
21020,Tangletown,Burglary,2.0,2020-01-01
21022,Tangletown,Larceny,5.0,2020-01-01
21032,University of Minnesota,Robbery,1.0,2020-01-01
21033,Ventura Village,Aggravated Assault,8.0,2020-01-01
21035,Ventura Village,Auto Theft,30.0,2020-01-01
21036,Ventura Village,Burglary,6.0,2020-01-01
21038,Ventura Village,Larceny,15.0,2020-01-01
21039,Ventura Village,Rape,1.0,2020-01-01
21040,Ventura Village,Robbery,7.0,2020-01-01
21043,Victory,Auto Theft,8.0,2020-01-01
21044,Victory,Burglary,2.0,2020-01-01
21046,Victory,Larceny,4.0,2020-01-01
21047,Victory,Rape,1.0,2020-01-01
21051,Waite Park,Auto Theft,3.0,2020-01-01
21054,Waite Park,Larceny,5.0,2020-01-01
21057,Webber - Camden,Aggravated Assault,5.0,2020-01-01
21059,Webber - Camden,Auto Theft,5.0,2020-01-01
21060,Webber - Camden,Burglary,1.0,2020-01-01
21062,Webber - Camden,Larceny,6.0,2020-01-01
21063,Webber - Camden,Rape,1.0,2020-01-01
21064,Webber - Camden,Robbery,3.0,2020-01-01
21066,Wenonah,Arson,1.0,2020-01-01
21067,Wenonah,Auto Theft,1.0,2020-01-01
21070,Wenonah,Larceny,2.0,2020-01-01
21072,Wenonah,Robbery,1.0,2020-01-01
21073,West Calhoun,Aggravated Assault,1.0,2020-01-01
21075,West Calhoun,Auto Theft,2.0,2020-01-01
21076,West Calhoun,Burglary,5.0,2020-01-01
21078,West Calhoun,Larceny,8.0,2020-01-01
21081,Whittier,Aggravated Assault,8.0,2020-01-01
21083,Whittier,Auto Theft,11.0,2020-01-01
21084,Whittier,Burglary,17.0,2020-01-01
21086,Whittier,Larceny,48.0,2020-01-01
21087,Whittier,Rape,1.0,2020-01-01
21088,Whittier,Robbery,8.0,2020-01-01
21089,Willard - Hay,Aggravated Assault,7.0,2020-01-01
21091,Willard - Hay,Auto Theft,14.0,2020-01-01
21092,Willard - Hay,Burglary,2.0,2020-01-01
21094,Willard - Hay,Larceny,11.0,2020-01-01
21096,Willard - Hay,Robbery,4.0,2020-01-01
21097,Windom,Aggravated Assault,2.0,2020-01-01
21099,Windom,Auto Theft,5.0,2020-01-01
21100,Windom,Burglary,2.0,2020-01-01
21102,Windom,Larceny,4.0,2020-01-01
21103,Windom,Rape,1.0,2020-01-01
21104,Windom,Robbery,3.0,2020-01-01
21105,Windom Park,Aggravated Assault,2.0,2020-01-01
21107,Windom Park,Auto Theft,3.0,2020-01-01
21108,Windom Park,Burglary,4.0,2020-01-01
21110,Windom Park,Larceny,8.0,2020-01-01
21113,Z_** NOT ASSIGNED **,Aggravated Assault,3.0,2020-01-01
21115,Z_** NOT ASSIGNED **,Auto Theft,3.0,2020-01-01
21118,Z_** NOT ASSIGNED **,Larceny,4.0,2020-01-01
21119,Z_** NOT ASSIGNED **,Rape,2.0,2020-01-01
21120,Z_** NOT ASSIGNED **,Robbery,1.0,2020-01-01
21121,Armatage,Aggravated Assault,1.0,2020-02-01
21126,Armatage,Larceny,3.0,2020-02-01
21127,Armatage,Rape,1.0,2020-02-01
21129,Audubon Park,Aggravated Assault,1.0,2020-02-01
21131,Audubon Park,Auto Theft,4.0,2020-02-01
21134,Audubon Park,Larceny,1.0,2020-02-01
21135,Audubon Park,Rape,1.0,2020-02-01
21140,Bancroft,Burglary,1.0,2020-02-01
21142,Bancroft,Larceny,3.0,2020-02-01
21150,Beltrami,Larceny,3.0,2020-02-01
21155,Bottineau,Auto Theft,1.0,2020-02-01
21158,Bottineau,Larceny,13.0,2020-02-01
21163,Bryant,Auto Theft,2.0,2020-02-01
21166,Bryant,Larceny,4.0,2020-02-01
21167,Bryant,Rape,1.0,2020-02-01
21169,Bryn - Mawr,Aggravated Assault,1.0,2020-02-01
21171,Bryn - Mawr,Auto Theft,2.0,2020-02-01
21174,Bryn - Mawr,Larceny,1.0,2020-02-01
21177,CARAG,Aggravated Assault,2.0,2020-02-01
21179,CARAG,Auto Theft,4.0,2020-02-01
21180,CARAG,Burglary,1.0,2020-02-01
21182,CARAG,Larceny,20.0,2020-02-01
21183,CARAG,Rape,1.0,2020-02-01
21186,Camden Industrial,Arson,1.0,2020-02-01
21187,Camden Industrial,Auto Theft,1.0,2020-02-01
21196,Cedar - Isles - Dean,Burglary,1.0,2020-02-01
21198,Cedar - Isles - Dean,Larceny,5.0,2020-02-01
21201,Cedar Riverside,Aggravated Assault,1.0,2020-02-01
21203,Cedar Riverside,Auto Theft,9.0,2020-02-01
21206,Cedar Riverside,Larceny,11.0,2020-02-01
21208,Cedar Riverside,Robbery,2.0,2020-02-01
21209,Central,Aggravated Assault,3.0,2020-02-01
21211,Central,Auto Theft,7.0,2020-02-01
21212,Central,Burglary,3.0,2020-02-01
21214,Central,Larceny,11.0,2020-02-01
21216,Central,Robbery,3.0,2020-02-01
21217,Cleveland,Aggravated Assault,1.0,2020-02-01
21219,Cleveland,Auto Theft,7.0,2020-02-01
21220,Cleveland,Burglary,1.0,2020-02-01
21222,Cleveland,Larceny,4.0,2020-02-01
21224,Cleveland,Robbery,1.0,2020-02-01
21227,Columbia Park,Auto Theft,1.0,2020-02-01
21230,Columbia Park,Larceny,2.0,2020-02-01
21235,Como,Auto Theft,3.0,2020-02-01
21236,Como,Burglary,4.0,2020-02-01
21237,Como,Homicide,1.0,2020-02-01
21238,Como,Larceny,8.0,2020-02-01
21239,Como,Rape,1.0,2020-02-01
21243,Cooper,Auto Theft,2.0,2020-02-01
21244,Cooper,Burglary,2.0,2020-02-01
21246,Cooper,Larceny,7.0,2020-02-01
21251,Corcoran,Auto Theft,8.0,2020-02-01
21252,Corcoran,Burglary,1.0,2020-02-01
21254,Corcoran,Larceny,6.0,2020-02-01
21255,Corcoran,Rape,1.0,2020-02-01
21256,Corcoran,Robbery,1.0,2020-02-01
21257,Diamond Lake,Aggravated Assault,1.0,2020-02-01
21259,Diamond Lake,Auto Theft,1.0,2020-02-01
21262,Diamond Lake,Larceny,6.0,2020-02-01
21268,Downtown East,Burglary,2.0,2020-02-01
21270,Downtown East,Larceny,5.0,2020-02-01
21271,Downtown East,Rape,1.0,2020-02-01
21273,Downtown West,Aggravated Assault,8.0,2020-02-01
21275,Downtown West,Auto Theft,8.0,2020-02-01
21276,Downtown West,Burglary,10.0,2020-02-01
21277,Downtown West,Homicide,2.0,2020-02-01
21278,Downtown West,Larceny,112.0,2020-02-01
21279,Downtown West,Rape,5.0,2020-02-01
21280,Downtown West,Robbery,4.0,2020-02-01
21283,ECCO,Auto Theft,1.0,2020-02-01
21284,ECCO,Burglary,2.0,2020-02-01
21286,ECCO,Larceny,5.0,2020-02-01
21294,East Harriet,Larceny,7.0,2020-02-01
21299,East Isles,Auto Theft,3.0,2020-02-01
21300,East Isles,Burglary,1.0,2020-02-01
21302,East Isles,Larceny,17.0,2020-02-01
21304,East Isles,Robbery,2.0,2020-02-01
21305,East Phillips,Aggravated Assault,3.0,2020-02-01
21307,East Phillips,Auto Theft,11.0,2020-02-01
21308,East Phillips,Burglary,1.0,2020-02-01
21310,East Phillips,Larceny,8.0,2020-02-01
21312,East Phillips,Robbery,2.0,2020-02-01
21313,Elliot Park,Aggravated Assault,5.0,2020-02-01
21315,Elliot Park,Auto Theft,5.0,2020-02-01
21316,Elliot Park,Burglary,1.0,2020-02-01
21318,Elliot Park,Larceny,19.0,2020-02-01
21319,Elliot Park,Rape,2.0,2020-02-01
21323,Ericsson,Auto Theft,5.0,2020-02-01
21324,Ericsson,Burglary,3.0,2020-02-01
21326,Ericsson,Larceny,8.0,2020-02-01
21328,Ericsson,Robbery,1.0,2020-02-01
21329,Field,Aggravated Assault,1.0,2020-02-01
21331,Field,Auto Theft,1.0,2020-02-01
21332,Field,Burglary,1.0,2020-02-01
21334,Field,Larceny,3.0,2020-02-01
21337,Folwell,Aggravated Assault,7.0,2020-02-01
21339,Folwell,Auto Theft,15.0,2020-02-01
21342,Folwell,Larceny,8.0,2020-02-01
21343,Folwell,Rape,1.0,2020-02-01
21344,Folwell,Robbery,2.0,2020-02-01
21345,Fulton,Aggravated Assault,1.0,2020-02-01
21348,Fulton,Burglary,1.0,2020-02-01
21350,Fulton,Larceny,1.0,2020-02-01
21355,Hale,Auto Theft,1.0,2020-02-01
21358,Hale,Larceny,2.0,2020-02-01
21361,Harrison,Aggravated Assault,2.0,2020-02-01
21364,Harrison,Burglary,2.0,2020-02-01
21366,Harrison,Larceny,8.0,2020-02-01
21368,Harrison,Robbery,1.0,2020-02-01
21369,Hawthorne,Aggravated Assault,8.0,2020-02-01
21371,Hawthorne,Auto Theft,6.0,2020-02-01
21372,Hawthorne,Burglary,1.0,2020-02-01
21374,Hawthorne,Larceny,11.0,2020-02-01
21376,Hawthorne,Robbery,3.0,2020-02-01
21379,Hiawatha,Auto Theft,4.0,2020-02-01
21380,Hiawatha,Burglary,2.0,2020-02-01
21382,Hiawatha,Larceny,10.0,2020-02-01
21384,Hiawatha,Robbery,1.0,2020-02-01
21385,Holland,Aggravated Assault,3.0,2020-02-01
21386,Holland,Arson,1.0,2020-02-01
21387,Holland,Auto Theft,6.0,2020-02-01
21388,Holland,Burglary,1.0,2020-02-01
21390,Holland,Larceny,14.0,2020-02-01
21391,Holland,Rape,1.0,2020-02-01
21393,Howe,Aggravated Assault,2.0,2020-02-01
21395,Howe,Auto Theft,7.0,2020-02-01
21396,Howe,Burglary,3.0,2020-02-01
21398,Howe,Larceny,4.0,2020-02-01
21409,Jordan,Aggravated Assault,7.0,2020-02-01
21411,Jordan,Auto Theft,20.0,2020-02-01
21412,Jordan,Burglary,6.0,2020-02-01
21414,Jordan,Larceny,16.0,2020-02-01
21415,Jordan,Rape,3.0,2020-02-01
21419,Keewaydin,Auto Theft,1.0,2020-02-01
21420,Keewaydin,Burglary,2.0,2020-02-01
21422,Keewaydin,Larceny,5.0,2020-02-01
21423,Keewaydin,Rape,1.0,2020-02-01
21425,Kenny,Aggravated Assault,1.0,2020-02-01
21427,Kenny,Auto Theft,1.0,2020-02-01
21428,Kenny,Burglary,2.0,2020-02-01
21430,Kenny,Larceny,1.0,2020-02-01
21433,Kenwood,Aggravated Assault,1.0,2020-02-01
21441,King Field,Aggravated Assault,2.0,2020-02-01
21443,King Field,Auto Theft,2.0,2020-02-01
21444,King Field,Burglary,2.0,2020-02-01
21446,King Field,Larceny,10.0,2020-02-01
21447,King Field,Rape,1.0,2020-02-01
21448,King Field,Robbery,1.0,2020-02-01
21449,Lind - Bohanon,Aggravated Assault,1.0,2020-02-01
21450,Lind - Bohanon,Arson,1.0,2020-02-01
21451,Lind - Bohanon,Auto Theft,9.0,2020-02-01
21452,Lind - Bohanon,Burglary,4.0,2020-02-01
21454,Lind - Bohanon,Larceny,8.0,2020-02-01
21455,Lind - Bohanon,Rape,2.0,2020-02-01
21456,Lind - Bohanon,Robbery,2.0,2020-02-01
21459,Linden Hills,Auto Theft,2.0,2020-02-01
21462,Linden Hills,Larceny,10.0,2020-02-01
21464,Linden Hills,Robbery,1.0,2020-02-01
21468,Logan Park,Burglary,1.0,2020-02-01
21470,Logan Park,Larceny,6.0,2020-02-01
